sp_code	stand_id	plot	no	age	d	h	Bst	Bbr	Bf	Bcr	wd	Vst	Vst.5	ba	befa.v	befa.st	beft.v	beft.st	bwd	species	PFT	Genus	Family
QM	64	7	2	61	0.113	10.5	35.337	6.697	1.314	24.603	0.695	0.057232	0.042246	0.010028749148422	757.408442829187	1.22670288932281	1187.29032708974	1.92294195885333	0.617434302488119	Quercus_mongolica	DBF	Quercus	Fagaceae
QM	167	1	4	45	0.312	15.95	238.158	207.708	17.875	NA	0.595	0.421465	0.063915	0.0764537988177612	1100.30726157569	1.94719891836512	NA	NA	0.565071832773777	Quercus_mongolica	DBF	Quercus	Fagaceae
QM	193	2	2	41	0.088	10.57	23.206	3.822	1.015	13.714	0.713	0.033208	0.014307	0.00608212337734984	844.465189111057	1.20843747306731	1257.437966755	1.79940532620874	0.698807516261142	Quercus_mongolica	DBF	Quercus	Fagaceae
QM	64	7	5	85	0.221	16.2	227.199	47.037	7.158	NA	0.811	0.289136	0.242875	0.0383596316984948	973.223673288695	1.23853538087756	NA	NA	0.785785927729511	Quercus_mongolica	DBF	Quercus	Fagaceae
QM	64	7	1	42	0.092	8.3	14.397	2.38	1.726	NA	0.557	0.028158	0.02238	0.006647610054996	657.113431351659	1.28519830520247	NA	NA	0.511293415725549	Quercus_mongolica	DBF	Quercus	Fagaceae
QM	193	2	1	34	0.059	7.8	9.969	2.275	0.761	NA	0.821	0.012159	0.005329	0.00273397100678652	1069.57809030348	1.30454408666867	NA	NA	0.819886503824328	Quercus_mongolica	DBF	Quercus	Fagaceae
QM	64	7	3	54	0.121	13.5	43.819	10.618	1.035	NA	0.62	0.073418	0.062164	0.011499014510302	755.564030619194	1.26593486843607	NA	NA	0.59684273611376	Quercus_mongolica	DBF	Quercus	Fagaceae
QM	64	7	4	86	0.16	16.7	127.565	25.95	4.165	71.876	0.737	0.175424	0.147016	0.0201061929829747	898.850784385261	1.23607572610042	1308.57807369573	1.79952181240936	0.727181001459322	Quercus_mongolica	DBF	Quercus	Fagaceae
QS	5	1	3	35	0.128	11.4	48.482	12.47	3.048	34.582	0.721	0.07197	0.056602	0.0128679635091038	889.259413644574	1.32007755455633	1369.76517993608	2.03337321067613	0.673641795192441	Quercus_serrata	DBF	Quercus	Fagaceae
QS	6	12	2	23	0.1	13.15	31.635	3.291	0.564	10.198	0.412	0.05463	0.046252	0.00785398163397448	649.643053267436	1.12185870080607	836.31704191836	1.44422317053896	0.579077429983526	Quercus_serrata	DBF	Quercus	Fagaceae
QS	6	12	1	26	0.067	12.4	8.207	0.626	0.249	5.353	0.37	0.023239	0.018271	0.00352565235549115	390.808554584965	1.10661630315584	621.154094410259	1.75886438406239	0.353156332028056	Quercus_serrata	DBF	Quercus	Fagaceae
QS	7	5	1	32	0.159	14.42	89.963	48.724	3.784	27.339	0.66	0.139345	0.114558	0.0198556509688509	1022.43352829309	1.58366217222636	1218.63001901755	1.88755377210631	0.645613405576088	Quercus_serrata	DBF	Quercus	Fagaceae
QS	5	1	4	30	0.141	11.28	53.68	32.759	6.475	34.729	0.705	0.079374	0.065625	0.0156145008865047	1170.58482626553	1.7308867362146	1608.1210471943	2.37785022354694	0.676291984780911	Quercus_serrata	DBF	Quercus	Fagaceae
QS	5	1	5	39	0.16	12.48	73.749	40.829	4.276	38.365	0.661	0.117215	0.096431	0.0201061929829747	1013.98285202406	1.61160151324086	1341.28737789532	2.1318119567723	0.62917715309474	Quercus_serrata	DBF	Quercus	Fagaceae
QS	6	12	5	32	0.149	12.7	60.887	27.259	2.904	60.405	0.634	0.101474	0.079288	0.0174366246255867	897.274178607328	1.49539310526056	1492.54981571634	2.48747680128763	0.600025622326901	Quercus_serrata	DBF	Quercus	Fagaceae
QS	5	1	2	32	0.116	11	39.131	8.578	3.251	19.626	0.658	0.063209	0.050242	0.0105683176866761	806.214304924932	1.30229230022233	1116.7080637251	1.80383838900105	0.619073233242102	Quercus_serrata	DBF	Quercus	Fagaceae
QS	78	11	2	35	0.113	9.4	31.39	9.404	1.13	16.937	0.66	0.048877	0.032393	0.010028749148422	857.744951613233	1.33558458107678	1204.26785604681	1.87515132207709	0.64222435910551	Quercus_serrata	DBF	Quercus	Fagaceae
QS	78	11	3	33	0.185	13.4	123.22	33.165	5.692	NA	0.693	0.174621	0.048209	0.0268802521422777	928.164424668282	1.31534653465347	NA	NA	0.705642505769638	Quercus_serrata	DBF	Quercus	Fagaceae
QS	78	11	4	30	0.197	11.2	107.14	52.897	10.275	35.571	0.666	0.161262	0.083782	0.0304805173232916	1056.11985464648	1.58962105656151	1276.69878830723	1.92162591002427	0.66438466594734	Quercus_serrata	DBF	Quercus	Fagaceae
QS	78	11	5	37	0.267	13	211.895	169.584	17.512	NA	0.724	0.302577	0.084099	0.0559902496704407	1318.64285785106	1.88296561976451	NA	NA	0.70030108038615	Quercus_serrata	DBF	Quercus	Fagaceae
QS	79	3	1	44	0.086	8.7	19.886	3.736	0.92	NA	0.584	0.032739	0.040732	0.00580880481648753	749.625828522557	1.23413456703208	NA	NA	0.607410122483888	Quercus_serrata	DBF	Quercus	Fagaceae
QS	6	12	3	29	0.089	11.68	19.332	2.758	0.126	6.298	0.57	0.034528	0.02883	0.00622113885227119	643.419833178869	1.14918270225533	825.822520852641	1.47496379060625	0.559893419833179	Quercus_serrata	DBF	Quercus	Fagaceae
QS	6	12	4	29	0.14	12.96	53.556	17.351	2.185	25.334	0.585	0.091921	0.07617	0.01539380400259	795.161062216469	1.36477705579207	1070.76728930277	1.83781462394503	0.58263073726352	Quercus_serrata	DBF	Quercus	Fagaceae
QS	79	3	4	44	0.149	12.6	69.843	21.211	2.019	41.088	0.695	0.102256	0.111055	0.0174366246255867	910.195978720075	1.33260312414988	1312.01103113754	1.92089400512578	0.68302104521984	Quercus_serrata	DBF	Quercus	Fagaceae
QS	37	9	1	32	0.092	10.9	26.431	3.829	0.904	NA	0.611	0.041664	0.031378	0.006647610054996	747.983870967742	1.17907003140252	NA	NA	0.634384600614439	Quercus_serrata	DBF	Quercus	Fagaceae
QS	7	5	2	27	0.165	14.3	83.245	27.421	3.464	69.468	0.671	0.13203	0.107691	0.0213824649984955	864.424751950314	1.37101327407051	1390.57789896236	2.20551384467536	0.630500643793077	Quercus_serrata	DBF	Quercus	Fagaceae
QS	7	5	3	29	0.171	12.77	71.323	41.358	3.429	22.824	0.627	0.117274	0.097572	0.0229658276959048	990.07452632297	1.62794610434222	1184.69566996947	1.9479550776047	0.608174019816839	Quercus_serrata	DBF	Quercus	Fagaceae
QS	7	5	4	28	0.178	13.07	95.945	56.023	6.662	NA	0.657	0.151414	0.126496	0.0248845554090847	1047.65741609098	1.65334306112877	NA	NA	0.633660031436987	Quercus_serrata	DBF	Quercus	Fagaceae
QS	7	5	5	32	0.214	15.16	173.448	84.179	11.185	132.954	0.71	0.247113	0.213697	0.0359680942909495	1087.81003022909	1.54981320049813	1625.83919097741	2.31634841566348	0.70189751247405	Quercus_serrata	DBF	Quercus	Fagaceae
QS	80	10	5	33	0.219	10	110.854	98.882	11.434	NA	0.606	0.186113	0.349856	0.037668481314705	1188.36405839463	1.99514676962491	NA	NA	0.595627387662334	Quercus_serrata	DBF	Quercus	Fagaceae
QS	29	7	5	35	0.269	12.8	237.269	190.266	23.21	NA	0.625	0.363079	0.322581	0.0568321965016028	1241.45158491678	1.89972141324825	NA	NA	0.653491388926377	Quercus_serrata	DBF	Quercus	Fagaceae
QS	75	8	3	35	0.091	8.1	19.092	5.973	1.54	NA	0.634	0.031372	0.002641	0.00650388219109427	848.049215861278	1.39351560863189	NA	NA	0.608568149942624	Quercus_serrata	DBF	Quercus	Fagaceae
QS	75	8	4	26	0.109	8.7	21.956	1.371	0.277	12.269	0.558	0.040545	0.001926	0.00933131557932508	582.167961524232	1.07505920932775	884.770008632384	1.6338586263436	0.54152176593908	Quercus_serrata	DBF	Quercus	Fagaceae
QS	75	8	5	20	0.1	8.5	19.355	2.488	0.396	NA	0.682	0.031367	0.003645	0.00785398163397448	708.993528230306	1.14900542495479	NA	NA	0.617049765677304	Quercus_serrata	DBF	Quercus	Fagaceae
QS	79	3	2	51	0.102	10	23.894	13.685	1.664	36.275	0.61	0.03843	0.04078	0.00817128249198705	1021.15534738486	1.64237883987612	1965.07936507937	3.16054239558048	0.621753838147281	Quercus_serrata	DBF	Quercus	Fagaceae
QS	79	3	3	48	0.126	11.9	38.695	16.381	1.136	NA	0.613	0.061468	0.055643	0.0124689812420979	914.492093446997	1.45269414653056	NA	NA	0.629514544153055	Quercus_serrata	DBF	Quercus	Fagaceae
QS	76	6	5	17	0.045	4.9	2.875	1.305	0.408	NA	0.563	0.004803	0.105152	0.00159043128087983	955.236310639184	1.59582608695652	NA	NA	0.59858421819696	Quercus_serrata	DBF	Quercus	Fagaceae
QS	79	3	5	50	0.183	9.1	62.097	59.955	4.384	NA	0.569	0.106183	0.147765	0.0263021990940171	1190.73674693689	2.03610480377474	NA	NA	0.584811127958336	Quercus_serrata	DBF	Quercus	Fagaceae
QS	80	10	1	36	0.11	9.6	31.458	7.206	1.253	NA	0.608	0.053157	0.083366	0.00950331777710912	750.926500743082	1.268898213491	NA	NA	0.591794119306959	Quercus_serrata	DBF	Quercus	Fagaceae
QS	80	10	2	24	0.139	7.6	45.254	25.924	4.758	22.922	0.912	0.051006	0.159874	0.0151746779150021	1488.76602752617	1.67799531533124	1938.16413755244	2.18451407610377	0.887228953456456	Quercus_serrata	DBF	Quercus	Fagaceae
QS	80	10	3	39	0.143	8.5	46.773	8.86	1.926	NA	0.647	0.074462	0.215434	0.0160606070433144	772.998307861728	1.23060312573493	NA	NA	0.628145899922108	Quercus_serrata	DBF	Quercus	Fagaceae
QS	80	10	4	31	0.175	10	77.529	58.038	4.519	50.085	0.577	0.135957	0.346955	0.0240528187540468	1030.36989636429	1.80688516555096	1398.7584309745	2.45290149492448	0.570246474988415	Quercus_serrata	DBF	Quercus	Fagaceae
QS	37	9	5	42	0.24	17.4	233.575	53.619	7.105	44.728	0.704	0.335627	0.284408	0.045238934211693	876.863303607874	1.25997645295943	1010.13029345077	1.45146954939527	0.695936262577206	Quercus_serrata	DBF	Quercus	Fagaceae
QS	5	1	1	35	0.121	10.94	35.828	13.393	1.2	12.006	0.673	0.052795	0.043414	0.011499014510302	955.033620608012	1.40730713408507	1182.44151908325	1.74240817237914	0.678624869779335	Quercus_serrata	DBF	Quercus	Fagaceae
QS	60	2	5	40	0.253	16.4	204.673	138.986	12.341	NA	0.567	0.354757	0.304326	0.0502725510409073	1003.50380683115	1.73935985694254	NA	NA	0.576938580493126	Quercus_serrata	DBF	Quercus	Fagaceae
QS	60	2	4	40	0.243	15.5	223.154	79.697	8.603	82.938	0.724	0.307939	0.257035	0.0463769761504559	1011.41459834578	1.39569086818968	1280.7471609637	1.76735348682972	0.724669496231396	Quercus_serrata	DBF	Quercus	Fagaceae
QS	77	4	1	18	0.027	3.6	0.888	0.175	0.152	1.266	0.514	0.001448	0.022485	0.00057255526111674	839.088397790055	1.36824324324324	1713.39779005525	2.79391891891892	0.613259668508287	Quercus_serrata	DBF	Quercus	Fagaceae
QS	77	4	2	28	0.05	5.1	2.209	1.608	0.18	2.291	0.433	0.005448	0.039305	0.00196349540849362	733.663729809104	1.80941602535084	1154.18502202643	2.84653689452241	0.405469897209985	Quercus_serrata	DBF	Quercus	Fagaceae
QS	76	6	1	14	0.031	3.9	1.025	0.045	0.045	NA	0.455	0.001921	0.001151	0.000754767635024948	580.42686100989	1.08780487804878	NA	NA	0.533576262363352	Quercus_serrata	DBF	Quercus	Fagaceae
QS	76	6	2	17	0.027	3.5	0.277	0.471	0.089	0.543	0.236	0.001372	0.004252	0.00057255526111674	610.058309037901	3.02166064981949	1005.83090379009	4.98194945848375	0.201895043731778	Quercus_serrata	DBF	Quercus	Fagaceae
QS	37	9	4	34	0.161	11.9	93.354	34.577	8.376	NA	0.693	0.136828	0.114089	0.0203583057934253	996.192299821674	1.46010883304411	NA	NA	0.682272634256146	Quercus_serrata	DBF	Quercus	Fagaceae
QS	78	11	1	38	0.088	8.6	19.711	7.557	1.138	NA	0.689	0.027533	0.025549	0.00608212337734984	1031.70740565866	1.44112424534524	NA	NA	0.715904550902553	Quercus_serrata	DBF	Quercus	Fagaceae
QS	37	9	2	35	0.136	16.4	82.743	15.568	1.834	NA	0.659	0.125094	0.106248	0.0145267244301992	800.55798039874	1.21031386340838	NA	NA	0.661446592162694	Quercus_serrata	DBF	Quercus	Fagaceae
QS	37	9	3	42	0.172	17.8	99.911	11.044	3.676	43.485	0.457	0.213567	0.180043	0.0232352192659501	536.74490909176	1.14733112470098	740.357826817813	1.5825684859525	0.467820402964878	Quercus_serrata	DBF	Quercus	Fagaceae
QS	60	2	3	40	0.197	16.4	117.132	65.987	9.144	NA	0.491	0.243469	0.20326	0.0304805173232916	789.681643248216	1.64142164395724	NA	NA	0.48109615597879	Quercus_serrata	DBF	Quercus	Fagaceae
QS	76	6	3	20	0.036	6	2.126	0.405	0.195	NA	0.644	0.003492	0.006832	0.00101787601976309	780.641466208476	1.28222013170273	NA	NA	0.608820160366552	Quercus_serrata	DBF	Quercus	Fagaceae
QS	29	7	4	34	0.173	13.9	112.895	25.551	4.64	NA	0.907	0.1178	0.106704	0.0235061816323222	1214.6519524618	1.26742548385668	NA	NA	0.958361629881154	Quercus_serrata	DBF	Quercus	Fagaceae
QS	75	8	2	35	0.093	9.6	21.009	4.484	0.609	16.334	0.566	0.037343	0.000939	0.00679290871522453	698.979728463166	1.24241991527441	1136.38432905765	2.01989623494693	0.562595399405511	Quercus_serrata	DBF	Quercus	Fagaceae
QS	77	4	4	25	0.089	9.8	19.146	7.268	1.055	NA	0.694	0.029045	0.137559	0.00622113885227119	945.739369943192	1.43471221142797	NA	NA	0.65918402478912	Quercus_serrata	DBF	Quercus	Fagaceae
QS	77	4	5	26	0.172	12	88.337	52.329	6.124	NA	0.712	0.129307	0.254652	0.0232352192659501	1135.20536397875	1.66170460848795	NA	NA	0.683157137664628	Quercus_serrata	DBF	Quercus	Fagaceae
QS	76	6	4	18	0.034	3.7	1.317	0.618	0.302	0.915	0.598	0.002377	0.023743	0.00090792027688745	941.102229701304	1.69855732725892	1326.04122843921	2.39331814730448	0.554059739167017	Quercus_serrata	DBF	Quercus	Fagaceae
QS	77	4	3	22	0.054	6.4	5.503	1.991	0.445	NA	0.671	0.008798	0.152461	0.00229022104446696	902.364173675835	1.442667635835	NA	NA	0.625483064332803	Quercus_serrata	DBF	Quercus	Fagaceae
QS	60	2	2	39	0.166	15.8	117.33	24.919	4.825	66.83	0.654	0.177201	0.148023	0.0216424317905801	829.9840294355	1.25350720190915	1207.12637061868	1.82309724708088	0.662129446222087	Quercus_serrata	DBF	Quercus	Fagaceae
QS	29	7	1	32	0.08	10	11.325	4.44	0.974	14.872	0.464	0.020168	0.015436	0.00502654824574367	829.978183260611	1.47805739514349	1567.38397461325	2.7912582781457	0.561533121777073	Quercus_serrata	DBF	Quercus	Fagaceae
QS	29	7	3	39	0.134	14.4	59.444	16.86	4.011	NA	0.533	0.104414	0.082622	0.0141026094219646	769.197617177773	1.35110355965278	NA	NA	0.569310628842875	Quercus_serrata	DBF	Quercus	Fagaceae
QS	60	2	1	37	0.14	16.9	78.072	9.542	2.492	NA	0.629	0.124054	0.102782	0.01539380400259	726.344978799555	1.1541397684189	NA	NA	0.629338836313219	Quercus_serrata	DBF	Quercus	Fagaceae
QS	75	8	1	29	0.081	8.1	12.236	3.153	0.392	NA	0.533	0.024179	0.001501	0.00515299735005066	652.673807849787	1.28971886237332	NA	NA	0.506058976798048	Quercus_serrata	DBF	Quercus	Fagaceae
QS	29	7	2	34	0.129	11	46.77	28.543	5.041	33.111	0.78	0.05889	0.048586	0.0130698108370969	1364.47614195959	1.71806713705367	1926.72779758872	2.42602095360274	0.794192562404483	Quercus_serrata	DBF	Quercus	Fagaceae
QV	161	14	3	65	0.213	19.4	173.341	26.788	2.886	NA	0.657	0.293	0.03235	0.0356327292751788	692.883959044369	1.17118858204349	NA	NA	0.591607508532423	Quercus_variabilis	DBF	Quercus	Fagaceae
QV	166	3	5	46	0.227	16.7	200.73	33.299	8.976	NA	0.725	0.329075	0.342977	0.0404707819617071	738.448681911418	1.21060628705226	NA	NA	0.609982526779609	Quercus_variabilis	DBF	Quercus	Fagaceae
QV	165	10	4	53	0.233	17.9	242.565	62.575	8.029	106.433	0.736	0.38371	0.084869	0.0426384808926841	816.160642151625	1.29107249603199	1093.53939172813	1.72985385360625	0.632157097808241	Quercus_variabilis	DBF	Quercus	Fagaceae
QV	161	14	2	74	0.197	14.7	98.718	24.074	3.878	41.958	0.632	0.200156	0.180212	0.0304805173232916	632.856372029817	1.28314998277923	842.482863366574	1.7081788528941	0.493205299866104	Quercus_variabilis	DBF	Quercus	Fagaceae
QV	166	3	4	43	0.196	18	153.262	28.145	10.477	55.636	0.703	0.248811	0.377848	0.0301718558450764	771.203845489146	1.25199984340541	994.811322650526	1.61501220132844	0.615977589415259	Quercus_variabilis	DBF	Quercus	Fagaceae
QV	100	9	2	44	0.14	13.2	58.845	10.524	2.655	38.032	0.649	0.100444	0.460233	0.01539380400259	717.056270160487	1.22396125414224	1095.69511369519	1.87026935168663	0.585848831189518	Quercus_variabilis	DBF	Quercus	Fagaceae
QV	161	14	4	73	0.335	15.45	392.821	113.362	20.962	226.434	0.775	0.58971	0.209521	0.0881413088872787	893.905478964237	1.34194709549642	1277.88065320242	1.9183775816466	0.666125722812908	Quercus_variabilis	DBF	Quercus	Fagaceae
QV	161	14	5	90	0.427	21.3	607.577	166.739	10.687	NA	0.648	1.064489	0.101938	0.143200861734093	737.445854301923	1.29202224574005	NA	NA	0.570768697468926	Quercus_variabilis	DBF	Quercus	Fagaceae
QV	100	9	1	49	0.145	14.4	66.904	25.384	2.902	NA	0.81	0.112697	0.36725	0.0165129963854313	844.654249891301	1.42278488580653	NA	NA	0.593662652954382	Quercus_variabilis	DBF	Quercus	Fagaceae
QV	165	10	5	54	0.25	17.7	202.616	45.754	6.098	NA	0.721	0.341005	0.182397	0.0490873852123405	746.229527426284	1.25591266237612	NA	NA	0.594173105966188	Quercus_variabilis	DBF	Quercus	Fagaceae
QV	165	10	3	50	0.218	19.3	200.67	28.749	3.796	NA	0.715	0.326931	0.047029	0.0373252623173003	713.3462412558	1.16218169133403	NA	NA	0.613799242041899	Quercus_variabilis	DBF	Quercus	Fagaceae
QV	100	9	4	47	0.226	14.2	203.739	22.834	9.306	70.626	0.868	0.296705	0.483021	0.0401149965936881	794.995028732243	1.15775084789854	1033.02944001618	1.50440023755884	0.686671946883268	Quercus_variabilis	DBF	Quercus	Fagaceae
QV	166	3	3	42	0.15	15.8	56.981	8.912	2.319	NA	0.526	0.127974	0.182675	0.0176714586764426	533.014518574085	1.19710078798196	NA	NA	0.445254504821292	Quercus_variabilis	DBF	Quercus	Fagaceae
QV	161	14	1	72	0.171	16	94.784	3.947	1.805	NA	0.64	0.166656	0.404688	0.0229658276959048	603.254608294931	1.06068534773801	NA	NA	0.568740399385561	Quercus_variabilis	DBF	Quercus	Fagaceae
QV	196	6	2	37	0.098	9.46	23.301	4.945	1.437	8.041	0.882	0.034798	0.031315	0.0075429639612691	853.008793608828	1.27389382429939	1084.08529225818	1.61898630960045	0.669607448703948	Quercus_variabilis	DBF	Quercus	Fagaceae
QV	164	11	1	59	0.178	17.3	116.56	8.817	1.73	NA	0.674	0.195451	0.225761	0.0248845554090847	650.326680344434	1.09048558682224	NA	NA	0.596364306143228	Quercus_variabilis	DBF	Quercus	Fagaceae
QV	164	11	2	62	0.208	18.6	189.508	34.666	7.791	83.558	0.749	0.288139	0.266499	0.0339794661412272	805.045481521071	1.2240380353336	1095.03746455704	1.66495873525128	0.657696459000691	Quercus_variabilis	DBF	Quercus	Fagaceae
QV	164	11	3	55	0.265	20.4	307.104	62.898	5.265	214.462	0.775	0.463953	0.091179	0.0551545860245858	808.847016831446	1.22195412628947	1271.09642571554	1.92029084609774	0.661929117820124	Quercus_variabilis	DBF	Quercus	Fagaceae
QV	164	11	4	61	0.3	20.53	330.436	45.388	4.816	102.438	0.698	0.55892	0.228484	0.0706858347057703	681.02769627138	1.15193259814306	864.306161883633	1.46194119284824	0.591204465755385	Quercus_variabilis	DBF	Quercus	Fagaceae
QV	100	9	3	47	0.195	13.7	116.117	82.271	5.983	NA	0.768	0.199955	0.51774	0.029864765163188	1022.08496911805	1.76004374897732	NA	NA	0.58071566102373	Quercus_variabilis	DBF	Quercus	Fagaceae
QV	162	13	1	52	0.134	8.55	28.553	5.202	1.476	NA	0.641	0.05839	0.228716	0.0141026094219646	603.373865387909	1.23388085315028	NA	NA	0.489004966603871	Quercus_variabilis	DBF	Quercus	Fagaceae
QV	100	9	5	50	0.256	14.5	169.877	108.997	7.398	NA	0.664	0.335708	0.587949	0.0514718540364152	852.741072598806	1.68517221283635	NA	NA	0.506026070275358	Quercus_variabilis	DBF	Quercus	Fagaceae
QV	144	2	3	35	0.139	12.7	46.741	2.713	0.807	NA	0.582	0.088883	0.184084	0.0151746779150021	565.473712633462	1.07530861556235	NA	NA	0.525871088959644	Quercus_variabilis	DBF	Quercus	Fagaceae
QV	166	3	1	28	0.082	9.7	13.12	2.162	0.749	NA	0.589	0.025227	0.024699	0.00528101725068444	635.469933008285	1.221875	NA	NA	0.520077694533635	Quercus_variabilis	DBF	Quercus	Fagaceae
QV	166	3	2	41	0.124	14.7	43.463	1.93	0.55	13.763	0.707	0.076774	0.059992	0.0120762821603992	598.418735509417	1.05706002806985	777.685153828119	1.3737201757817	0.566116133065882	Quercus_variabilis	DBF	Quercus	Fagaceae
QV	144	2	5	46	0.266	14.8	143.668	45.966	5.345	NA	0.641	0.267646	0.198042	0.0555716324493499	728.495848994567	1.3571498176351	NA	NA	0.5367836620013	Quercus_variabilis	DBF	Quercus	Fagaceae
QV	196	6	1	36	0.075	9.22	14.276	0.961	0.273	NA	0.859	0.020982	0.01173	0.00441786466911065	739.20503288533	1.08643877836929	NA	NA	0.680392717567439	Quercus_variabilis	DBF	Quercus	Fagaceae
QV	142	8	1	42	0.194	10.2	122.461	31.384	4.059	NA	0.83	0.167611	0.452738	0.0295592452776264	942.08613993115	1.28942275499955	NA	NA	0.730626271545424	Quercus_variabilis	DBF	Quercus	Fagaceae
QV	142	8	2	36	0.114	8.7	28.038	6.905	0.903	NA	0.856	0.040946	0.557021	0.0102070345315132	875.445708982562	1.27847920679078	NA	NA	0.684755531675866	Quercus_variabilis	DBF	Quercus	Fagaceae
QV	142	8	3	44	0.308	15.5	364.532	139.185	10.695	NA	0.708	0.570226	0.802348	0.0745060113725355	902.119510509868	1.41115731952202	NA	NA	0.639276357093503	Quercus_variabilis	DBF	Quercus	Fagaceae
QV	142	8	4	38	0.137	12.45	60.123	11.681	1.11	21.913	0.914	0.087792	0.195465	0.0147411381288067	830.53125569528	1.21274720157011	1080.13258611263	1.57721670575321	0.684834609075998	Quercus_variabilis	DBF	Quercus	Fagaceae
QV	142	8	5	39	0.256	16.4	214.689	51.726	6.108	92.201	0.694	0.338528	0.41432	0.0514718540364152	805.023513564609	1.26938501739726	1077.38207770111	1.69884810120686	0.634183878438416	Quercus_variabilis	DBF	Quercus	Fagaceae
QV	164	11	5	62	0.29	22.32	372.63	54.712	7.397	NA	0.697	0.631244	0.100416	0.0660519855417254	688.701991622891	1.16667740117543	NA	NA	0.590310561367712	Quercus_variabilis	DBF	Quercus	Fagaceae
QV	165	10	1	41	0.16	15.9	77.643	14.358	2.935	NA	0.667	0.147467	0.016911	0.0201061929829747	643.777929977554	1.22272452120603	NA	NA	0.526511016023924	Quercus_variabilis	DBF	Quercus	Fagaceae
QV	165	10	2	47	0.183	16.7	90.703	8.092	2.331	39.467	0.671	0.171623	0.2264	0.0263021990940171	589.233377810666	1.11491350892473	819.196727711321	1.55003693372876	0.528501424634227	Quercus_variabilis	DBF	Quercus	Fagaceae
QV	141	7	1	40	0.265	18.8	297.184	68.191	6.864	NA	0.727	0.471332	0.118576	0.0551545860245858	789.759659857595	1.252553973296	NA	NA	0.630519463987168	Quercus_variabilis	DBF	Quercus	Fagaceae
QV	141	7	2	46	0.364	21.8	666.04	156.79	11.245	NA	0.792	0.966156	0.024192	0.104062115057508	863.292263361196	1.25228965227314	NA	NA	0.68937107465047	Quercus_variabilis	DBF	Quercus	Fagaceae
QV	141	7	3	44	0.249	16.6	276.329	41.47	6.146	89.514	0.86	0.382651	0.426047	0.0486954715288052	846.580826915388	1.17231633306674	1080.51200702468	1.49625627422384	0.722143676613938	Quercus_variabilis	DBF	Quercus	Fagaceae
QV	141	7	4	30	0.177	13	70.509	5.606	0.851	NA	0.701	0.132661	0.051113	0.0246057390610787	580.170509795645	1.09157696180629	NA	NA	0.531497576529651	Quercus_variabilis	DBF	Quercus	Fagaceae
QV	141	7	5	48	0.271	14.4	292.749	99.63	8.88	116.655	0.808	0.413927	0.256041	0.057680426518072	969.395569750222	1.37065882377053	1251.22062585915	1.76914011661867	0.7072478963682	Quercus_variabilis	DBF	Quercus	Fagaceae
